num_links,contains_call_action,num_uppercase,contains_promo_words,num_digits,num_repeated_phrases,num_special_chars,num_exclamation,repeat_word_ratio,length_char,length_word,uppercase_ratio,duplicate_char_ratio,num_question,is_night,rating,contains_brand,time_comment,label
0,0,8,0,0,0,3,0,0.0769230769230769,110,26,0.0727272727272727,0.0,0,0,5,0,21.39,0
0,0,4,0,0,0,8,0,0.0172413793103448,257,58,0.0155642023346303,0.0,0,0,5,0,9.49,0
0,0,3,0,4,0,5,0,0.0,84,20,0.0357142857142857,0.0,0,0,5,0,9.24,0
0,0,1,0,0,0,0,0,0.0,5,2,0.2,0.0,0,1,5,0,1.1,0
0,0,1,0,1,0,3,0,0.0952380952380952,178,42,0.0056179775280898,0.0,0,0,5,0,17.44,0
0,0,0,0,0,0,3,0,0.0625,74,16,0.0,0.0,0,1,5,0,0.47,0
0,1,35,1,2,1,5,3,0.1176470588235294,79,17,0.4430379746835443,0.0379746835443038,0,0,5,0,19.11,1
0,0,4,0,0,0,8,0,0.0847457627118644,251,59,0.0159362549800796,0.0,0,0,5,0,20.05,0
0,0,1,0,0,0,8,0,0.25,28,4,0.0357142857142857,0.25,0,0,5,0,10.46,0
0,1,0,0,10,0,2,0,0.0,82,16,0.0,0.0,0,0,5,0,18.1,0
0,0,2,0,1,0,3,0,0.0,99,22,0.0202020202020202,0.0,0,0,5,0,19.33,0
0,1,4,0,10,0,8,0,0.0,77,14,0.0519480519480519,0.1818181818181818,0,0,5,0,21.38,1
0,0,1,0,0,0,2,0,0.0,68,14,0.0147058823529411,0.0,0,0,5,0,22.5,0
0,0,0,0,0,0,0,0,0.0666666666666666,122,30,0.0,0.0,0,0,5,0,18.42,0
0,0,0,0,5,0,1,0,0.0857142857142857,142,35,0.0,0.0,0,0,4,0,16.1,0
0,1,7,1,5,3,6,0,0.25,96,20,0.0729166666666666,0.0,0,0,5,0,15.17,0
0,0,7,0,0,0,3,0,0.0526315789473684,87,19,0.0804597701149425,0.0,0,0,5,0,22.08,0
0,1,2,0,10,0,3,1,0.0,76,16,0.0263157894736842,0.0,0,0,5,0,10.36,0
1,0,17,1,0,0,6,3,0.0,82,17,0.2073170731707317,0.073170731707317,0,0,5,0,22.23,1
0,0,1,0,0,0,1,0,0.0,71,16,0.0140845070422535,0.0,0,0,5,0,13.59,0
0,0,1,0,0,0,0,0,0.0,33,8,0.0303030303030303,0.0,0,0,5,0,14.17,0
0,0,1,0,0,0,3,0,0.2307692307692307,115,26,0.008695652173913,0.0,0,0,5,0,16.39,0
0,0,2,0,0,0,4,1,0.0555555555555555,84,18,0.0238095238095238,0.0,0,0,5,0,22.41,0
0,0,3,0,0,0,4,0,0.0,109,23,0.0275229357798165,0.0,0,0,5,0,14.35,0
0,0,1,0,0,0,3,0,0.1111111111111111,86,18,0.0116279069767441,0.0,0,0,5,0,12.05,0
0,0,4,0,0,0,3,0,0.0,93,21,0.043010752688172,0.0,0,0,5,0,22.03,0
0,0,3,0,1,0,2,0,0.0,117,28,0.0256410256410256,0.0,0,0,5,0,13.46,0
0,0,0,0,0,0,0,0,0.0526315789473684,80,19,0.0,0.0,0,0,5,0,12.53,0
0,0,1,0,0,0,1,0,0.0,40,11,0.025,0.0,0,0,5,0,9.41,0
0,0,2,0,4,0,2,0,0.0526315789473684,82,19,0.024390243902439,0.0,0,0,5,0,18.42,0
0,0,0,0,0,0,3,0,0.0,68,14,0.0,0.0,0,0,5,0,20.49,0
0,0,0,0,2,0,0,0,0.1111111111111111,69,18,0.0,0.0,0,0,5,0,19.3,0
0,0,6,0,0,0,12,0,0.125,367,80,0.0163487738419618,0.0,0,0,5,0,9.32,0
0,0,2,0,0,0,1,0,0.0,27,7,0.074074074074074,0.0,0,0,5,0,11.47,0
0,0,2,0,1,0,9,0,0.0344827586206896,138,29,0.0144927536231884,0.0289855072463768,0,0,5,0,18.11,0
0,0,1,0,0,0,6,0,0.0357142857142857,128,28,0.0078125,0.0,0,0,5,0,17.18,0
0,0,1,0,0,0,0,0,0.1578947368421052,75,19,0.0133333333333333,0.0,0,0,5,0,17.24,0
0,0,1,0,0,0,1,0,0.0,40,9,0.025,0.0,0,0,5,0,9.35,0
0,0,3,0,0,0,7,0,0.0303030303030303,151,33,0.0198675496688741,0.0,0,0,5,0,8.43,0
0,0,3,0,0,0,3,0,0.0,90,21,0.0333333333333333,0.0,0,0,5,0,11.13,0
0,0,1,0,0,0,0,0,0.1111111111111111,77,18,0.0129870129870129,0.0,0,0,5,0,13.02,0
0,0,10,0,1,0,10,0,0.1842105263157894,337,76,0.029673590504451,0.0,0,0,5,0,22.37,0
0,0,3,0,0,0,9,2,0.0,74,16,0.0405405405405405,0.0,0,0,5,0,14.32,0
0,0,2,0,0,0,1,0,0.0588235294117647,68,17,0.0294117647058823,0.0441176470588235,0,0,5,0,12.09,0
0,0,6,0,0,0,11,1,0.1020408163265306,230,49,0.0260869565217391,0.0,0,0,5,0,11.16,0
0,0,1,0,0,0,6,0,0.0285714285714285,151,35,0.0066225165562913,0.0198675496688741,0,0,5,0,9.23,0
0,0,0,0,2,0,1,0,0.125,61,16,0.0,0.0,0,0,5,0,16.57,0
0,0,3,0,3,0,6,0,0.0,98,22,0.0306122448979591,0.0,0,0,5,0,22.52,0
0,0,2,0,0,0,5,0,0.1,93,20,0.021505376344086,0.0,0,0,5,0,16.11,0
0,1,1,1,0,3,6,0,0.2222222222222222,82,18,0.0121951219512195,0.0,0,1,5,0,5.21,0
0,0,1,0,1,0,0,0,0.0357142857142857,132,28,0.0075757575757575,0.0,0,0,5,0,10.03,0
0,0,1,0,1,0,0,0,0.0476190476190476,92,21,0.0108695652173913,0.0,0,0,5,0,17.05,0
0,0,2,0,0,0,5,0,0.1304347826086956,102,23,0.0196078431372549,0.0,0,0,5,0,11.23,0
0,0,1,0,4,0,6,0,0.1666666666666666,155,36,0.0064516129032258,0.0,0,0,5,0,22.12,0
0,0,0,0,3,0,5,0,0.1212121212121212,145,33,0.0,0.0,0,0,5,0,17.19,0
0,0,0,0,0,0,0,0,0.1428571428571428,86,21,0.0,0.0,0,0,5,0,14.55,0
0,0,2,0,5,0,6,0,0.1290322580645161,125,31,0.016,0.0,0,0,5,0,14.04,0
0,0,0,0,0,0,5,0,0.0625,80,16,0.0,0.0375,0,0,5,0,21.42,0
0,0,6,0,1,0,1,0,0.0,123,28,0.048780487804878,0.0,0,0,5,0,16.2,0
0,0,1,0,0,0,1,0,0.0,72,16,0.0138888888888888,0.0,0,0,5,0,16.11,0
0,0,10,0,1,0,16,0,0.3557692307692308,494,104,0.020242914979757,0.0,0,0,5,0,17.43,0
0,0,3,0,2,0,3,0,0.1515151515151515,134,33,0.0223880597014925,0.0,0,0,5,0,14.37,0
0,0,3,0,0,0,0,0,0.1724137931034483,123,29,0.024390243902439,0.0,0,0,5,0,13.23,0
0,1,6,0,7,0,14,0,0.0666666666666666,260,60,0.023076923076923,0.0,0,0,5,0,6.37,0
0,0,4,0,0,0,7,0,0.0212765957446808,219,47,0.0182648401826484,0.0,0,0,5,0,22.45,0
0,0,1,0,0,0,0,0,0.0,27,6,0.037037037037037,0.0,0,0,5,0,11.5,0
1,0,21,1,8,0,7,0,0.0625,86,16,0.2441860465116279,0.0,0,1,5,0,23.0,1
0,0,0,0,2,3,10,0,0.1836734693877551,216,49,0.0,0.0,0,0,5,0,20.18,0
0,0,1,0,0,0,8,0,0.0,118,25,0.0084745762711864,0.0,0,0,5,0,19.05,0
0,0,3,0,0,0,1,0,0.08,111,25,0.027027027027027,0.081081081081081,0,0,5,0,7.3,0
0,0,1,0,3,0,4,0,0.0652173913043478,196,46,0.0051020408163265,0.0,0,0,5,0,12.46,0
0,0,2,0,1,0,5,0,0.0263157894736842,169,38,0.0118343195266272,0.0,0,0,5,0,7.22,0
0,0,4,0,0,0,6,0,0.1509433962264151,238,53,0.0168067226890756,0.0,0,0,5,0,8.56,0
0,0,2,0,4,0,8,0,0.037037037037037,115,27,0.017391304347826,0.0,0,0,5,0,21.44,0
0,0,5,0,1,0,4,0,0.1304347826086956,92,23,0.0543478260869565,0.0,0,0,5,0,12.52,0
0,0,1,0,1,0,3,0,0.0666666666666666,61,15,0.0163934426229508,0.0,0,0,5,0,14.24,0
0,0,1,0,0,0,0,0,0.0833333333333333,99,24,0.0101010101010101,0.0,0,0,5,0,14.55,0
0,1,4,0,10,0,8,0,0.0,75,14,0.0533333333333333,0.1866666666666666,0,0,5,0,22.51,1
0,0,4,0,4,0,3,0,0.1,128,30,0.03125,0.0,0,0,5,0,15.22,0
0,1,4,0,0,0,4,0,0.2166666666666666,265,60,0.0150943396226415,0.0,0,0,5,0,11.49,0
0,0,1,0,0,0,0,0,0.0,98,22,0.010204081632653,0.0,0,0,5,0,15.5,0
0,0,1,0,2,0,5,0,0.2307692307692307,273,65,0.0036630036630036,0.0,0,0,5,0,18.1,0
0,0,2,0,0,0,2,0,0.0,65,15,0.0307692307692307,0.0,0,0,5,0,14.13,0
0,0,1,0,0,0,1,0,0.0,44,9,0.0227272727272727,0.0,0,0,5,0,16.33,0
0,0,4,0,0,0,6,0,0.0555555555555555,243,54,0.0164609053497942,0.0,0,0,5,0,10.58,0
0,0,1,0,3,0,4,0,0.1041666666666666,204,48,0.0049019607843137,0.0,0,0,5,0,12.02,0
0,0,3,0,0,0,2,0,0.064516129032258,141,31,0.0212765957446808,0.0,0,0,5,0,16.25,0
1,1,15,1,0,0,5,0,0.0625,78,16,0.1923076923076923,0.0,0,0,5,0,16.45,0
0,0,5,0,2,0,6,0,0.1,142,30,0.0352112676056338,0.0,0,1,5,0,23.57,0
0,0,1,0,2,0,1,0,0.0,84,19,0.0119047619047619,0.0,0,0,5,0,10.28,0
0,0,2,0,0,0,5,0,0.0,140,30,0.0142857142857142,0.0,0,0,5,0,22.17,0
0,0,1,0,0,0,2,0,0.125,73,16,0.0136986301369863,0.0,0,0,5,0,19.22,0
0,1,1,0,12,0,3,0,0.0,76,16,0.0131578947368421,0.0,0,0,5,0,9.23,0
0,0,0,0,4,0,5,0,0.037037037037037,119,27,0.0,0.0504201680672268,0,0,5,0,11.49,0
0,0,6,0,0,0,6,0,0.0357142857142857,128,28,0.046875,0.0,0,0,5,0,14.28,0
0,0,1,1,0,0,6,0,0.0,109,23,0.0091743119266055,0.0275229357798165,0,0,5,0,21.47,0
0,0,0,0,0,0,6,0,0.1081081081081081,173,37,0.0,0.0,0,0,5,0,19.1,0
0,0,6,0,13,0,3,0,0.2272727272727272,192,44,0.03125,0.0,0,0,5,0,13.21,0
0,0,3,0,0,0,2,0,0.0,43,11,0.0697674418604651,0.0,0,0,5,0,21.2,0
0,0,0,0,0,0,5,0,0.1290322580645161,133,31,0.0,0.0,0,0,5,0,12.48,0
0,0,2,0,1,0,6,0,0.04,109,25,0.018348623853211,0.0,0,0,5,0,17.02,0
0,0,1,0,0,0,0,0,0.1176470588235294,64,17,0.015625,0.0,0,0,5,0,14.57,0
0,0,6,0,2,0,6,0,0.1714285714285714,152,35,0.0394736842105263,0.0,0,0,5,0,21.33,0
0,0,3,0,0,0,5,0,0.1379310344827586,134,29,0.0223880597014925,0.0,0,0,5,0,11.43,0
0,0,3,0,0,0,4,0,0.1071428571428571,116,28,0.0258620689655172,0.0,0,0,5,0,19.04,0
0,0,6,0,0,0,12,0,0.1382978723404255,422,94,0.0142180094786729,0.0,0,0,5,0,21.47,0
0,0,5,0,1,0,25,0,0.1666666666666666,131,24,0.0381679389312977,0.0,0,1,5,0,23.11,0
0,0,2,0,2,0,7,0,0.2,326,75,0.0061349693251533,0.0,0,0,5,0,19.06,0
0,0,1,0,0,0,1,0,0.0571428571428571,154,35,0.0064935064935064,0.0,0,0,5,0,9.53,0
0,0,1,0,0,0,0,0,0.0833333333333333,49,12,0.0204081632653061,0.0,0,0,5,0,17.29,0
0,0,1,0,0,0,2,0,0.0,93,18,0.010752688172043,0.0,0,0,5,0,10.08,0
0,0,2,0,0,0,1,0,0.0714285714285714,251,56,0.0079681274900398,0.0,0,0,5,0,18.05,0
0,0,1,0,10,0,7,0,0.108695652173913,201,46,0.0049751243781094,0.0149253731343283,0,0,5,0,21.06,0
0,0,1,0,0,0,2,0,0.0,95,20,0.0105263157894736,0.0,0,0,5,1,19.14,0
0,0,0,0,0,0,4,0,0.0909090909090909,98,22,0.0,0.0,0,0,5,0,9.35,0
0,0,2,0,0,0,4,0,0.0,108,24,0.0185185185185185,0.0,0,0,5,0,17.56,0
0,0,1,0,0,0,3,0,0.0,48,11,0.0208333333333333,0.0,0,0,5,0,13.56,0
0,1,1,0,0,0,1,0,0.0,57,13,0.0175438596491228,0.0,0,0,5,0,18.0,0
0,0,3,0,0,0,2,0,0.0,110,24,0.0272727272727272,0.0,0,0,5,0,15.17,0
0,0,2,0,0,0,9,0,0.0476190476190476,186,42,0.010752688172043,0.0,0,0,5,0,12.54,0
1,0,24,1,5,0,5,0,0.0,100,21,0.24,0.0,0,0,5,0,21.52,0
0,0,1,0,0,0,7,0,0.1428571428571428,157,35,0.0063694267515923,0.0318471337579617,0,0,5,0,15.09,0
0,0,0,0,0,0,4,0,0.0357142857142857,117,28,0.0,0.0,0,0,5,0,10.45,0
0,0,2,0,0,0,1,0,0.0909090909090909,52,11,0.0384615384615384,0.0,0,1,5,0,0.03,0
0,0,1,0,0,0,3,1,0.0526315789473684,80,19,0.0125,0.0,0,0,5,0,20.11,0
0,0,3,0,0,0,2,0,0.0769230769230769,111,26,0.027027027027027,0.0,0,0,5,0,12.05,0
0,0,10,0,0,0,13,0,0.1363636363636363,231,44,0.0432900432900432,0.0,0,0,5,0,12.06,0
0,0,8,0,0,0,14,1,0.0972222222222222,323,72,0.0247678018575851,0.0,0,0,5,0,11.19,0
0,0,1,0,0,0,1,0,0.0,28,8,0.0357142857142857,0.0,0,0,5,0,11.59,0
0,0,1,0,0,0,0,0,0.0476190476190476,87,21,0.0114942528735632,0.0,0,0,5,0,11.58,0
0,0,3,0,0,0,7,0,0.1379310344827586,127,29,0.0236220472440944,0.0,0,0,5,0,13.07,0
0,0,1,0,0,0,0,0,0.0625,134,32,0.0074626865671641,0.0,0,0,5,0,19.47,0
0,0,3,0,3,0,4,3,0.0384615384615384,112,26,0.0267857142857142,0.0,0,0,5,0,14.19,0
0,0,1,0,0,0,0,0,0.1333333333333333,128,30,0.0078125,0.0,0,0,5,0,13.31,0
0,0,2,0,0,0,1,0,0.037037037037037,109,27,0.018348623853211,0.0,0,0,5,0,20.03,0
0,0,3,0,3,0,4,0,0.1724137931034483,118,29,0.0254237288135593,0.0,0,0,5,0,12.32,0
0,0,3,0,2,0,2,0,0.1836734693877551,203,49,0.0147783251231527,0.0,0,0,5,0,10.25,0
0,0,2,0,1,0,1,0,0.0625,62,16,0.032258064516129,0.0,0,0,5,0,20.57,0
0,0,12,0,4,0,18,0,0.367816091954023,409,87,0.0293398533007334,0.0,0,0,5,0,15.52,0
0,0,4,0,0,0,3,0,0.0714285714285714,65,14,0.0615384615384615,0.0,0,0,5,0,11.09,0
0,0,1,0,2,0,2,0,0.054054054054054,149,37,0.0067114093959731,0.0,0,0,5,0,22.44,0
0,1,43,1,7,0,5,3,0.0769230769230769,68,13,0.6323529411764706,0.0441176470588235,0,0,5,0,14.2,1
0,1,6,1,15,0,2,0,0.0,95,18,0.0631578947368421,0.0,0,0,5,0,11.07,0
0,0,2,0,0,0,2,0,0.08,105,25,0.019047619047619,0.0,0,0,5,0,17.37,0
0,0,2,0,0,0,3,0,0.217391304347826,104,23,0.0192307692307692,0.0,0,0,5,0,12.44,0
0,0,8,0,0,0,16,2,0.2074074074074074,602,135,0.0132890365448504,0.0,0,0,5,0,16.12,0
0,0,1,0,0,0,4,0,0.0697674418604651,184,43,0.0054347826086956,0.0,0,0,5,0,21.33,0
1,0,16,1,7,1,8,4,0.1666666666666666,102,18,0.1568627450980392,0.0686274509803921,0,1,5,0,1.37,1
0,1,4,0,10,0,8,0,0.1304347826086956,186,46,0.021505376344086,0.043010752688172,0,0,5,0,12.05,0
0,1,1,1,10,0,4,0,0.0416666666666666,114,24,0.0087719298245614,0.0,0,0,5,0,9.51,0
0,0,9,1,5,0,6,0,0.1538461538461538,57,13,0.1578947368421052,0.0,0,0,5,0,17.43,0
0,0,1,0,0,0,2,0,0.0666666666666666,68,15,0.0147058823529411,0.0,0,0,5,0,8.09,0
0,0,1,0,0,0,0,0,0.0,18,5,0.0555555555555555,0.0,0,0,5,0,10.04,0
0,0,2,0,0,0,4,0,0.0476190476190476,91,21,0.0219780219780219,0.0,0,0,5,0,22.28,0
0,0,0,0,3,0,6,0,0.15625,138,32,0.0,0.0,0,0,5,0,11.13,0
