length_char,length_word,num_uppercase,uppercase_ratio,num_exclamation,num_question,num_special_chars,num_digits,num_links,repeat_word_ratio,duplicate_char_ratio,contains_promo_words,contains_brand,contains_call_action,rating,time_comment,is_night,num_repeated_phrases,if_score,rule_score,final_score,label
65,15,2,0.0307692307692307,0,0,3,0,0,0.0,0.0,0,0,0,5,18.56,0,0,0.32910365479506287,0.0,0.018588762230857543,0
148,34,1,0.0067567567567567,0,0,0,2,0,0.1176470588235294,0.0,0,0,0,5,20.52,0,0,0.3384232727117032,0.0,0.038970263971139105,0
101,24,4,0.0396039603960396,0,0,4,0,0,0.0833333333333333,0.0,0,0,0,5,10.35,0,0,0.3288768364377914,0.0,0.018092722716705183,0
28,6,0,0.0,0,0,1,0,0,0.0,0.0,0,0,0,5,22.09,0,0,0.34945657072092584,0.0,0.06309949164843458,0
41,9,1,0.024390243902439,0,0,1,0,0,0.0,0.0,0,0,0,5,16.46,0,0,0.328547248518932,0.0,0.017371931714124017,0
191,40,3,0.0157068062827225,0,0,3,0,0,0.075,0.0,0,1,0,5,6.04,0,0,0.41613116711154474,0.0,0.20891323793320254,0
77,18,1,0.0129870129870129,0,0,2,0,0,0.0,0.0,0,0,0,5,8.16,0,0,0.3315544267168135,0.0,0.023948468244020013,0
94,17,9,0.0957446808510638,4,0,12,5,1,0.2352941176470588,0.0425531914893617,1,0,0,5,22.12,0,1,0.5840230299991207,10.25,0.8793381248739476,1
74,17,1,0.0135135135135135,0,0,2,0,0,0.0588235294117647,0.0,0,0,0,5,19.04,0,0,0.3253522446465046,0.0,0.010384630564168586,0
131,28,2,0.015267175572519,0,0,3,0,0,0.0714285714285714,0.0,0,0,0,5,15.17,0,0,0.3229899815245992,0.0,0.005218488522642215,0
105,24,3,0.0285714285714285,1,0,6,0,0,0.0416666666666666,0.0,0,0,0,5,16.09,0,0,0.347329137889821,0.0,0.058446910787573865,0
58,12,1,0.0172413793103448,0,0,3,0,0,0.0833333333333333,0.0,0,0,0,5,21.05,0,0,0.33082948389560085,0.0,0.022363057393027002,0
83,19,1,0.0120481927710843,0,0,4,0,0,0.0526315789473684,0.0,0,0,0,5,15.11,0,0,0.3219755607964406,0.0,0.003000005101833084,0
106,23,1,0.0094339622641509,0,0,2,2,0,0.0434782608695652,0.0,0,0,0,5,14.52,0,0,0.3256661718876984,0.0,0.011071172509336709,0
47,11,1,0.0212765957446808,0,0,2,0,0,0.0,0.0,0,0,0,5,17.39,0,0,0.32824858377572314,0.0,0.016718768028882818,0
39,10,1,0.0256410256410256,0,0,1,1,0,0.0,0.0,1,0,0,5,16.01,0,0,0.39668579623797834,0.0,0.1663872605975472,0
120,27,2,0.0166666666666666,0,0,1,0,0,0.037037037037037,0.0,0,0,0,5,15.08,0,0,0.32475598259726063,0.0,0.009080637621214275,0
181,40,3,0.0165745856353591,0,0,2,0,0,0.15,0.0,0,0,1,5,17.18,0,0,0.40754362643039344,0.9,0.2167599685580608,0
60,13,1,0.0166666666666666,0,0,0,0,0,0.0,0.0,0,0,0,5,8.34,0,0,0.3354831971505528,0.0,0.03254047728866661,0
88,18,5,0.0568181818181818,0,0,4,0,0,0.0555555555555555,0.0,0,0,0,5,22.11,0,0,0.3448875424758255,0.0,0.053107273301946915,0
57,13,1,0.0175438596491228,0,0,1,0,0,0.0,0.0,0,0,0,5,16.29,0,0,0.3256003696467891,0.0,0.010927266557440052,0
1672,366,27,0.0161483253588516,0,0,62,26,0,0.448087431693989,0.0,1,1,1,5,5.37,1,0,0.7420023718528586,20.650000000000002,1.5325227327571667,1
118,28,0,0.0,0,0,2,0,0,0.0714285714285714,0.0,0,0,0,5,15.58,0,0,0.3259696730733338,0.0,0.011734913233316406,0
42,11,1,0.0238095238095238,0,0,2,0,0,0.0,0.0,0,0,0,5,15.05,0,0,0.32813854719318364,0.0,0.016478123957571807,0
91,21,2,0.0219780219780219,0,0,2,0,0,0.0476190476190476,0.0,1,1,0,5,21.26,0,0,0.444633589725391,0.0,0.27124649894265906,0
174,40,8,0.0459770114942528,0,0,3,2,0,0.125,0.0,1,0,0,5,9.0,0,0,0.42245372634721146,0.0,0.22274033398128054,0
87,20,1,0.0114942528735632,0,0,5,5,0,0.25,0.0,0,0,0,5,11.03,0,0,0.3511621772917316,0.0,0.06682956122875973,0
5,2,0,0.0,0,0,0,0,0,0.5,0.0,0,0,0,5,16.22,0,0,0.41263329260231296,1.6,0.24860085314206182,0
126,28,4,0.0317460317460317,0,0,9,0,0,0.1428571428571428,0.0,0,0,1,5,21.45,0,0,0.4122890320977651,0.9,0.22713791481433215,0
73,15,2,0.0273972602739726,0,0,4,0,0,0.0,0.0,0,0,0,5,22.43,0,0,0.33544842835343386,0.0,0.03246443980458457,0
414,98,7,0.0169082125603864,0,0,9,4,0,0.2346938775510204,0.0,0,0,1,4,13.19,0,0,0.4928215829482897,6.800000000000001,0.5778144731070312,0
89,20,1,0.0112359550561797,0,0,3,1,0,0.0,0.0,0,0,0,4,15.26,0,0,0.35949594369774757,0.0,0.08505505888613002,0
57,13,2,0.0350877192982456,0,0,3,0,0,0.0,0.0,0,0,0,5,19.2,0,0,0.3317016457331203,0.0,0.0242704282925861,0
61,11,2,0.0327868852459016,0,0,3,6,0,0.0,0.0,0,0,0,5,16.29,0,0,0.342877861681764,0.0,0.04871220979527251,0
57,13,1,0.0175438596491228,0,0,2,0,0,0.0,0.0,0,0,0,5,7.52,0,0,0.33691118426243355,0.0,0.03566340808542497,0
81,16,24,0.2962962962962963,0,0,5,0,1,0.0,0.0,1,0,1,5,7.53,0,0,0.5430797893765404,11.45,0.8253004244411994,1
128,27,1,0.0078125,0,0,0,0,0,0.074074074074074,0.0,0,0,0,5,10.29,0,0,0.3291322462839442,0.0,0.018651290274990334,0
96,20,1,0.0104166666666666,0,0,3,0,0,0.0,0.0,0,0,0,5,23.23,1,0,0.40044449980318914,0.0,0.1746073425730927,0
46,12,1,0.0217391304347826,0,0,1,0,0,0.0833333333333333,0.0,0,0,0,4,11.38,0,0,0.36544325893901686,0.0,0.09806151655683575,0
91,21,1,0.0109890109890109,0,0,2,1,0,0.0,0.0,0,0,0,5,14.13,0,0,0.3253749140271209,0.0,0.010434207276928138,0
94,18,1,0.0106382978723404,0,0,6,10,1,0.0555555555555555,0.0851063829787234,1,0,1,5,11.12,0,0,0.5226635598572222,19.45,1.0173376221420296,1
86,14,1,0.0116279069767441,0,0,0,0,0,0.0,0.0,0,0,0,5,21.46,0,0,0.3315571558514594,0.0,0.02395443671429767,0
14,3,1,0.0714285714285714,0,0,0,0,0,0.0,0.0,0,0,0,5,8.57,0,0,0.3618974137057377,0.0,0.0903069442729431,0
88,19,2,0.0227272727272727,0,0,3,0,0,0.0526315789473684,0.0,0,0,0,5,16.58,0,0,0.3217910585489506,0.0,0.0025965086374997205,0
57,14,0,0.0,0,0,0,0,0,0.1428571428571428,0.0,0,0,0,5,17.35,0,0,0.3366803558007712,0.0,0.03515859868925035,0
150,35,2,0.0133333333333333,0,0,2,0,0,0.2285714285714285,0.0,0,0,0,5,11.39,0,0,0.34018188365132696,0.0,0.04281625124733649,0
268,59,3,0.0111940298507462,0,0,6,0,0,0.1525423728813559,0.0,0,1,0,5,14.4,0,0,0.4227927948099979,0.55,0.23975404777121975,0
86,16,1,0.0116279069767441,0,0,7,0,1,0.5,0.0,1,0,1,5,12.41,0,6,0.599036301742366,13.05,0.9950115771384058,1
86,21,1,0.0116279069767441,0,0,0,0,0,0.0952380952380952,0.0,0,0,0,5,21.36,0,0,0.33046280912823567,0.0,0.02156115945300234,0
67,15,1,0.0149253731343283,0,0,0,0,0,0.0,0.0,0,0,0,5,5.54,1,0,0.40016696477728414,0.0,0.1740003884399869,0
102,23,5,0.0490196078431372,0,0,3,0,0,0.0434782608695652,0.0,0,0,1,1,9.47,0,0,0.500914039570302,0.9,0.4209560262638136,0
63,13,1,0.0158730158730158,0,0,2,0,0,0.0769230769230769,0.0,0,0,0,5,13.09,0,0,0.3236205663177674,0.0,0.006597543455399245,0
66,16,2,0.0303030303030303,0,0,1,0,0,0.0,0.0,0,0,0,5,8.3,0,0,0.33534410337394466,0.0,0.03223628670109548,0
78,18,14,0.1794871794871795,0,0,2,0,0,0.0555555555555555,0.0,1,0,1,5,8.29,0,0,0.4735022476785508,2.55,0.4098244838689398,0
53,14,1,0.0188679245283018,0,0,2,0,0,0.0,0.0,0,0,0,5,20.0,0,0,0.3295118975666407,0.0,0.019481567154170317,0
23,5,1,0.0434782608695652,0,0,0,0,0,0.0,0.0,0,0,0,5,19.27,0,0,0.34228248368220304,0.0,0.047410150221294696,0
73,16,1,0.0136986301369863,0,0,2,0,0,0.0,0.0,0,0,0,4,20.38,0,0,0.35852764835751044,0.0,0.08293744920098275,0
41,9,1,0.024390243902439,0,0,2,0,0,0.0,0.0,0,0,0,5,11.23,0,0,0.3302967710385345,0.0,0.021198043105908854,0
301,69,19,0.0631229235880398,0,0,7,4,0,0.1159420289855072,0.0,0,0,0,5,9.52,0,0,0.42164509817755763,0.30000000000000004,0.22984764743169497,0
67,13,2,0.0298507462686567,0,0,1,0,0,0.0,0.0,0,0,0,5,23.52,1,0,0.4104233501502406,0.0,0.19643055008370255,0
34,7,1,0.0294117647058823,0,0,1,0,0,0.0,0.0,0,0,0,5,17.07,0,0,0.3309999405717719,0.0,0.02273583695041848,0
111,30,0,0.0,0,0,0,0,0,0.1333333333333333,0.0,0,0,0,5,16.4,0,0,0.33133436509387176,0.0,0.023467205343429633,0
78,17,1,0.0128205128205128,0,0,0,0,0,0.0,0.0,0,0,0,5,0.36,1,0,0.4129779024791932,0.0,0.20201721825013277,0
97,20,3,0.0309278350515463,0,0,3,0,0,0.15,0.0,0,0,0,5,8.27,0,0,0.3371108993270197,0.0,0.03610017416026108,0
21,4,1,0.0476190476190476,0,0,0,0,0,0.0,0.0,0,0,0,5,16.22,0,0,0.3432439158868909,0.0,0.04951275059915144,0
7,2,1,0.1428571428571428,0,0,0,0,0,0.0,0.0,0,0,0,5,9.05,0,0,0.3807237707844805,0.0,0.131479171825152,0
80,16,0,0.0,0,0,2,10,0,0.0,0.1,0,0,1,5,7.39,0,0,0.4658143307589841,12.399999999999999,0.6844315425484429,0
84,20,14,0.1666666666666666,0,0,2,0,0,0.05,0.0,1,0,1,5,18.59,0,0,0.4606281436301334,2.55,0.381669512665788,0
52,11,2,0.0384615384615384,0,0,1,0,0,0.0909090909090909,0.0,0,0,0,5,0.03,1,0,0.42605444033419654,0.0,0.23061490127024176,0
84,19,0,0.0,0,0,2,0,0,0.0526315789473684,0.0,0,0,0,3,18.53,0,0,0.387512611153619,0.0,0.14632599956376932,0
109,24,1,0.0091743119266055,0,0,1,0,0,0.125,0.0,0,0,1,4,20.14,0,0,0.4333441225090672,1.6,0.2938943211321485,0
346,75,3,0.0086705202312138,0,0,11,0,0,0.3333333333333333,0.0,0,0,0,5,1.21,1,0,0.4969715249270608,4.3999999999999995,0.5158842552322533,0
105,23,2,0.019047619047619,0,0,1,0,0,0.0869565217391304,0.0,0,0,0,5,10.46,0,0,0.3256992231852321,0.0,0.011143453914457221,0
41,10,1,0.024390243902439,0,0,1,0,0,0.0,0.0,0,0,0,4,8.12,0,0,0.3764348975938775,0.0,0.12209963747299327,0
104,20,1,0.0096153846153846,4,0,6,10,0,0.1,0.1153846153846153,0,0,1,5,10.48,0,1,0.535691531274762,10.7,0.7869533533378131,1
187,41,18,0.0962566844919786,0,0,14,19,0,0.1463414634146341,0.0160427807486631,1,0,0,5,15.53,0,0,0.5099972400108106,5.3500000000000005,0.5724773004684411,0
109,23,3,0.0275229357798165,0,0,6,0,0,0.0434782608695652,0.0275229357798165,0,0,1,5,20.47,0,0,0.4052815775796096,1.6,0.23252304889412767,0
96,23,3,0.03125,0,0,2,0,0,0.1304347826086956,0.0,0,0,0,5,9.09,0,0,0.33164729363113904,0.0,0.024151563176974377,0
65,17,2,0.0307692307692307,0,0,1,0,0,0.0588235294117647,0.0,0,0,0,5,10.4,0,0,0.32809493618656843,0.0,0.016382749038216345,0
41,10,1,0.024390243902439,0,0,2,0,0,0.1,0.0,0,0,0,5,9.11,0,0,0.33341415148887227,0.0,0.02801558601828865,0
110,28,3,0.0272727272727272,0,0,4,4,0,0.1785714285714285,0.0,0,0,0,5,23.06,1,0,0.42672463712699243,0.0,0.23208058550975455,0
83,16,1,0.0120481927710843,0,0,5,0,1,0.5,0.036144578313253,1,0,1,5,23.16,1,6,0.645881933406623,13.5,1.1107740564876258,1
61,14,1,0.0163934426229508,0,0,0,0,0,0.0,0.0,0,0,0,5,9.28,0,0,0.3311396918941578,0.0,0.023041465555141583,0
129,31,5,0.0387596899224806,0,0,1,4,0,0.1612903225806451,0.0,0,1,0,5,8.51,0,0,0.416795386380734,0.0,0.2103658496509788,0
53,12,2,0.0377358490566037,0,0,3,0,0,0.0,0.0,0,0,0,5,21.27,0,0,0.3362291346847612,0.0,0.03417180244465434,0
63,14,1,0.0158730158730158,0,0,1,0,0,0.0,0.0,0,0,0,5,12.34,0,0,0.3257680756796465,0.0,0.011294030606257461,0
120,28,1,0.0083333333333333,0,0,0,0,0,0.1071428571428571,0.0,1,0,0,3,20.55,0,0,0.4448051871591909,0.0,0.2716217732754592,0
509,97,63,0.1237721021611002,0,0,22,12,0,0.1134020618556701,0.0117878192534381,0,0,0,5,9.43,0,0,0.5709884182632982,16.0,1.0209504752105139,1
199,47,4,0.0201005025125628,0,0,1,0,0,0.0,0.0,0,0,0,5,20.13,0,0,0.34918207884454955,0.0,0.0624991927192191,0
63,14,1,0.0158730158730158,0,0,2,0,0,0.0,0.0634920634920634,0,0,0,5,20.5,0,0,0.35635795670027826,0.0,0.07819245056656515,0
75,14,4,0.0533333333333333,0,0,8,10,0,0.0,0.08,0,0,1,5,19.57,0,0,0.4461810089077365,11.2,0.6059915679816477,0
110,24,1,0.009090909090909,0,0,6,0,0,0.0,0.0,0,0,0,5,22.11,0,0,0.3377149052566389,0.0,0.03742110255193828,0
66,16,2,0.0303030303030303,0,0,3,0,0,0.0,0.0,0,0,0,5,22.09,0,0,0.33535690785903954,0.0,0.032264289419402084,0
103,19,5,0.0485436893203883,1,0,4,0,0,0.0526315789473684,0.0,0,0,0,5,12.18,0,0,0.35084441446462344,0.0,0.06613463106406511,0
72,16,1,0.0138888888888888,0,0,1,1,0,0.0,0.0,0,0,0,5,9.29,0,0,0.3320334869954377,0.0,0.0249961472357784,0
59,12,2,0.0338983050847457,0,0,1,0,0,0.0,0.0,0,0,0,5,11.26,0,0,0.3292544499810584,0.0,0.01891854316965616,0
70,16,1,0.0142857142857142,1,0,2,0,0,0.0625,0.0,0,0,0,5,21.34,0,0,0.3579781973509351,0.0,0.08173582948364229,0
134,30,4,0.0298507462686567,0,0,3,0,0,0.0666666666666666,0.0,0,1,0,5,15.5,0,0,0.39384329963822784,0.0,0.16017087384084158,0
200,44,11,0.055,0,0,5,3,0,0.1363636363636363,0.0,0,0,0,5,22.29,0,0,0.37874309065008654,0.0,0.12714753119705163,0
178,40,1,0.0056179775280898,0,0,5,0,0,0.075,0.0,0,0,0,5,11.19,0,0,0.3352830290399639,0.0,0.032102720426656996,0
129,31,5,0.0387596899224806,0,0,4,1,0,0.0967741935483871,0.0,0,0,0,5,7.0,0,0,0.3450060483338268,0.0,0.05336643922191183,0
121,28,0,0.0,0,0,5,0,0,0.0357142857142857,0.0,0,0,0,5,15.29,0,0,0.3294729021893575,0.0,0.01939628636722505,0
60,15,2,0.0333333333333333,0,0,1,0,0,0.0,0.0,0,0,0,5,8.03,0,0,0.3377997137913057,0.0,0.03760657424319891,0
229,51,6,0.0262008733624454,0,0,9,3,0,0.0588235294117647,0.0,0,0,1,5,11.55,0,0,0.43040911366892803,2.4,0.31114425414851393,0
83,17,14,0.1686746987951807,0,0,5,2,1,0.0588235294117647,0.0,1,0,1,5,20.28,0,0,0.5065116583087987,10.45,0.7157420952416794,0
106,27,2,0.0188679245283018,0,0,3,2,0,0.1851851851851851,0.0,0,0,0,5,7.16,0,0,0.3441115911581458,0.0,0.05141030962026811,0
81,17,2,0.0246913580246913,0,0,3,0,0,0.0,0.0,0,0,0,5,7.51,0,0,0.3338838503250477,0.0,0.029042792040310714,0
150,38,1,0.0066666666666666,0,0,8,3,0,0.1578947368421052,0.0,0,0,0,5,10.27,0,0,0.346427476778149,0.0,0.05647502656645421,0
329,75,2,0.0060790273556231,0,0,10,3,0,0.1866666666666666,0.0,0,1,0,5,11.31,0,0,0.4543113472142013,3.95,0.40927513793685355,0
55,11,37,0.6727272727272727,3,0,5,2,0,0.0909090909090909,0.0545454545454545,1,0,1,5,19.42,0,0,0.5931211924822575,5.049999999999999,0.7453891616789599,1
106,26,1,0.0094339622641509,0,0,2,3,0,0.0,0.0,0,0,0,5,12.3,0,0,0.3313754858491373,0.0,0.02355713421739232,0
60,16,1,0.0166666666666666,0,0,0,0,0,0.125,0.0,0,0,0,5,14.52,0,0,0.32725077986150297,0.0,0.014536624683947352,0
543,117,16,0.0294659300184162,2,0,13,0,0,0.1709401709401709,0.0,0,0,0,5,8.07,0,0,0.4890698365605679,6.1,0.5488995469318287,0
120,26,1,0.0083333333333333,0,0,3,1,0,0.0769230769230769,0.0,0,0,0,5,10.36,0,0,0.32666283680382696,0.0,0.013250824926876417,0
103,24,2,0.0194174757281553,0,0,5,4,0,0.0416666666666666,0.0,1,0,1,5,9.08,0,0,0.43643502272435264,1.9499999999999997,0.3110089827844502,0
70,15,2,0.0285714285714285,0,0,1,0,0,0.0666666666666666,0.0,0,0,0,5,9.47,0,0,0.32834274591315776,0.0,0.016924695544920338,0
129,32,1,0.0077519379844961,0,0,0,1,0,0.125,0.0,0,0,0,5,21.04,0,0,0.3361236969104287,0.0,0.03394121571886039,0
112,24,1,0.0089285714285714,0,0,1,0,0,0.0833333333333333,0.0,0,0,0,5,13.33,0,0,0.3245774166299918,0.0,0.008690123481557687,0
87,19,2,0.0229885057471264,0,0,1,1,0,0.0526315789473684,0.0,0,0,0,5,17.04,0,0,0.3246941201312908,0.0,0.00894534774462275,0
122,28,1,0.0081967213114754,1,0,5,0,0,0.0714285714285714,0.0,0,0,0,5,17.29,0,0,0.34953948118015543,0.0,0.06328081235108465,0
161,33,11,0.0683229813664596,0,0,6,4,0,0.0909090909090909,0.0,0,0,1,5,10.08,0,0,0.4331555523416359,0.9,0.2727718691747046,0
143,30,2,0.0139860139860139,0,0,4,0,0,0.2333333333333333,0.0,0,0,1,5,12.47,0,0,0.40492913193515057,0.9,0.21104221010686894,0
75,17,1,0.0133333333333333,0,0,1,0,0,0.0588235294117647,0.0,0,0,0,5,10.21,0,0,0.32552602821194715,0.0,0.010764685848964728,0
155,35,4,0.0258064516129032,0,0,6,1,0,0.0571428571428571,0.0,0,0,0,5,23.25,1,0,0.4170394600187854,0.0,0.21089962553355218,0
143,33,1,0.0069930069930069,0,0,1,0,0,0.1818181818181818,0.0,0,0,0,5,10.56,0,0,0.33512607240822334,0.0,0.0317594647383249,0
237,50,5,0.0210970464135021,0,0,13,2,0,0.18,0.0168776371308016,0,0,0,5,22.09,0,0,0.386606674760734,0.5999999999999999,0.1620962448231603,0
209,45,4,0.0191387559808612,0,0,9,0,0,0.0444444444444444,0.0,0,0,0,5,8.05,0,0,0.3559438507195802,0.0,0.07728682312113212,0
161,38,2,0.0124223602484472,0,0,4,3,0,0.0526315789473684,0.0,0,0,1,5,20.24,0,0,0.4098982850392238,0.9,0.2219094799396332,0
137,29,1,0.0072992700729927,0,0,5,0,0,0.0689655172413793,0.0,0,0,0,5,18.4,0,0,0.32896545230165875,0.0,0.018286520831583216,0
14,4,1,0.0714285714285714,0,0,0,0,0,0.0,0.0,0,0,0,5,8.05,0,0,0.3638005420235523,0.0,0.09446898326085691,0
68,16,1,0.0147058823529411,0,0,1,0,0,0.0,0.0,0,0,0,5,12.34,0,0,0.3255435019754229,0.0,0.0108029000272579,0
97,20,23,0.2371134020618556,0,0,2,5,0,0.05,0.0,1,0,1,5,21.51,0,0,0.5020484852140992,2.55,0.4722535657490488,0
144,31,2,0.0138888888888888,0,1,9,1,0,0.1935483870967742,0.0416666666666666,0,0,0,5,17.2,0,0,0.4271199415208969,0.0,0.23294509489891294,0
131,29,2,0.015267175572519,0,0,4,3,0,0.0344827586206896,0.0,0,0,0,5,12.51,0,0,0.3297102022569451,0.0,0.019915248816519227,0
154,34,1,0.0064935064935064,0,0,4,0,0,0.0588235294117647,0.0,0,0,0,5,18.07,0,0,0.32958049830770625,0.0,0.0196315932749747,0
499,112,6,0.0120240480961923,1,0,9,0,0,0.2857142857142857,0.0,0,0,1,5,18.15,0,0,0.5196685060619439,9.3,0.7104917430385447,0
86,21,0,0.0,0,0,2,0,0,0.0,0.0,0,0,0,5,15.16,0,0,0.3281641727648825,0.0,0.01653416570079005,0
164,36,3,0.0182926829268292,0,0,0,0,0,0.1388888888888889,0.0,0,0,0,5,20.36,0,0,0.338744806912549,0.0,0.03967344192679301,0
60,13,1,0.0166666666666666,0,0,1,0,0,0.2307692307692307,0.0,0,0,0,5,9.54,0,0,0.3435693171415911,0.0,0.050224385593019616,0
194,42,2,0.0103092783505154,0,0,9,0,0,0.119047619047619,0.0,0,0,0,5,20.24,0,0,0.3462132022124512,0.0,0.05600641964793777,0
48,12,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,5,4.2,1,0,0.41654895727890273,0.0,0.20982692249615822,0
49,12,1,0.0204081632653061,0,0,1,0,0,0.0,0.0,0,0,0,5,14.12,0,0,0.32771207426030446,0.0,0.015545450654716773,0
65,15,1,0.0153846153846153,0,0,0,0,0,0.1333333333333333,0.0,0,0,0,5,12.04,0,1,0.3707829169472277,0.0,0.10973906063217168,0
312,71,8,0.0256410256410256,0,0,12,0,0,0.1267605633802817,0.0,0,0,0,5,20.52,0,0,0.38658825736985486,0.30000000000000004,0.15318022733765901,0
139,34,2,0.014388489208633,0,0,0,2,0,0.088235294117647,0.0,0,0,0,5,16.3,0,0,0.33141197286686686,0.0,0.023636929357279447,0
105,24,1,0.0095238095238095,0,0,4,3,0,0.0,0.0,0,0,0,5,20.19,0,0,0.33586938999843874,0.0,0.033385060218103814,0
56,12,1,0.0178571428571428,0,0,2,0,0,0.0,0.0,0,0,0,5,16.21,0,0,0.3248640661808677,0.0,0.009317010589192974,0
57,12,1,0.0175438596491228,0,0,3,0,0,0.0,0.0,0,0,0,5,10.09,0,0,0.327786684804803,0.0,0.015708619891496856,0
208,47,7,0.0336538461538461,0,0,7,1,0,0.1276595744680851,0.0,0,0,0,5,16.44,0,0,0.3454502300270883,0.0,0.05433784062862035,0
186,46,5,0.0268817204301075,0,0,5,2,0,0.0434782608695652,0.0,0,0,0,5,17.31,0,0,0.3393577461045334,0.0,0.041013906881457216,0
93,21,3,0.032258064516129,0,0,5,0,0,0.0,0.0,0,0,0,5,21.51,0,0,0.3357903052467357,0.0,0.033212106131478944,0
77,19,1,0.0129870129870129,0,0,2,0,0,0.1052631578947368,0.0,0,0,0,5,5.55,1,0,0.39536672442498205,0.0,0.16350252168522147,0
187,46,6,0.0320855614973262,0,0,5,0,0,0.0217391304347826,0.0,0,0,0,5,18.23,0,0,0.34266481360074647,0.0,0.04824628513260269,0
120,29,1,0.0083333333333333,0,0,3,0,0,0.0689655172413793,0.0,0,0,0,5,11.29,0,0,0.32476582974047447,0.0,0.009102172792328025,0
162,38,3,0.0185185185185185,0,0,9,0,0,0.0526315789473684,0.0,0,0,0,5,17.09,0,0,0.3382371012724718,0.0,0.038563117074493246,0
65,14,1,0.0153846153846153,0,0,3,0,0,0.0,0.0,0,0,0,5,15.47,0,0,0.32422362297430174,0.0,0.007916395838037856,0
37,8,1,0.027027027027027,0,0,1,0,0,0.0,0.0,0,0,0,5,14.45,0,0,0.3300286721983405,0.0,0.020611725402022586,0
119,27,0,0.0,0,0,1,0,0,0.074074074074074,0.0,0,0,0,5,15.18,0,0,0.32796928877913795,0.0,0.016107964934821528,0
126,29,3,0.0238095238095238,0,0,3,0,0,0.0344827586206896,0.0,0,0,0,5,6.39,0,0,0.34124289418856835,0.0,0.04513662406783922,0
114,28,3,0.0263157894736842,0,0,7,2,0,0.0,0.0,0,0,0,5,19.58,0,0,0.3387595529865974,0.0,0.03970569079542344,0
82,18,1,0.0121951219512195,0,0,3,0,0,0.0,0.0,0,0,0,5,7.28,0,0,0.33369674080558476,0.0,0.02863359361279279,0
93,21,2,0.021505376344086,0,0,2,0,0,0.0,0.0,0,0,0,5,21.48,0,0,0.3317634447033198,0.0,0.024405579307352536,0
163,35,4,0.0245398773006134,0,0,11,3,0,0.1714285714285714,0.0,0,0,0,5,15.31,0,0,0.3514941893684322,0.0,0.06755565373379527,0
310,68,1,0.0032258064516129,2,0,7,0,0,0.2058823529411764,0.0,0,0,1,5,14.3,0,0,0.47548029290640437,2.4,0.409712492276062,0
100,23,1,0.01,0,0,4,0,0,0.0434782608695652,0.0,0,0,0,5,18.56,0,0,0.3259980582393398,0.0,0.011796990060448624,0
124,29,1,0.0080645161290322,0,0,1,0,0,0.0344827586206896,0.0,0,0,0,5,14.14,0,0,0.3268326732102727,0.0,0.013622247987832223,0
140,31,3,0.0214285714285714,0,0,2,1,0,0.1935483870967742,0.0,0,0,0,5,11.33,0,0,0.33417438465308047,0.0,0.029678174946066817,0
188,43,3,0.0159574468085106,0,2,5,0,0,0.3255813953488372,0.0,0,0,0,5,21.4,0,0,0.4562720730482762,1.3,0.33516077272246425,0
32,8,3,0.09375,0,0,0,0,0,0.0,0.0,0,0,0,5,15.48,0,0,0.35297161741563876,0.0,0.07078670918956838,0
66,17,1,0.0151515151515151,0,0,0,0,0,0.0,0.0,0,0,0,5,11.02,0,0,0.32734500110225195,0.0,0.01474268145574569,0
166,39,6,0.036144578313253,0,2,4,0,0,0.1282051282051282,0.0,0,0,0,5,18.26,0,0,0.42720275531461305,0.0,0.2331262041992987,0
64,15,2,0.03125,0,0,3,0,0,0.0,0.0,0,0,0,5,22.03,0,0,0.33455032229804627,0.0,0.030500330299820834,0
104,22,1,0.0096153846153846,0,0,1,0,0,0.0909090909090909,0.0,0,0,0,5,9.57,0,0,0.3267745121013514,0.0,0.01349505277947717,0
113,25,3,0.0265486725663716,0,0,3,0,0,0.0,0.0,0,0,0,5,9.13,0,0,0.3306537265196626,0.0,0.021978685491132167,0
61,13,1,0.0163934426229508,0,0,2,0,0,0.0,0.0,0,0,0,5,8.52,0,0,0.3319532482271543,0.0,0.024820669377132808,0
83,19,1,0.0120481927710843,0,0,6,3,0,0.0526315789473684,0.0481927710843373,0,0,1,5,22.55,0,0,0.4196602472365597,1.6,0.26396842393603803,0
132,31,2,0.0151515151515151,0,0,4,0,0,0.1290322580645161,0.0,0,0,0,5,11.13,0,0,0.32727341478586086,0.0,0.01458612604272814,0
51,11,0,0.0,0,0,3,1,0,0.0909090909090909,0.0,0,0,0,5,17.46,0,0,0.33526237571239415,0.0,0.03205755271317665,0
105,22,14,0.1333333333333333,0,0,4,2,1,0.0909090909090909,0.0285714285714285,1,0,1,5,16.38,0,0,0.5059667270952818,10.45,0.7145503600679876,0
76,16,1,0.0131578947368421,0,0,3,12,0,0.0,0.0,0,0,1,5,12.08,0,0,0.4180202431385626,11.2,0.5444054920646011,0
26,5,1,0.0384615384615384,0,0,1,0,0,0.2,0.0,0,0,0,5,18.55,0,0,0.35067542944056385,0.0,0.06576506993046943,0
78,19,1,0.0128205128205128,0,0,2,1,0,0.0,0.0,0,0,0,5,20.52,0,0,0.329705434482734,0.0,0.019904821951464244,0
93,22,1,0.010752688172043,0,0,2,0,0,0.0909090909090909,0.0,0,0,0,5,14.22,0,0,0.3218628187670646,0.0,0.0027534443642059565,0
